0,1,2,3,4,5,6,7
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.05504034568654909, 0.0, 0.0012393311402425053, -0.020215445804609104, 0.03073590923381719, 0.05302903551267194, 0.0991243324646255]","[0.0, 0.061493677239320234, -0.007256326793945523, 0.0, 0.04082077362313143, 0.026334727447793457, -0.030778850925499875, 0.08841322743437997]","[0.0, 0.020926022545540036, -0.03785321171075363, 0.04082077362313143, 0.0, 0.012701491521142132, -0.007725169835242355, 0.05570568938684673]","[0.0, 0.0, 0.0583864165132069, 0.021619291486845507, 0.018548481072010646, 0.0, 0.1340942791336837, 0.08709501105212807]","[0.0, -0.03327317424548418, -0.051939520445876464, -0.006698921805723808, -0.01999220758903652, 0.03331535720770042, 0.0, 0.0]","[0.0, -0.021946169236754163, 0.052373533839593665, 0.016565713346497483, 0.013900883333938968, -0.06428890565412712, 0.02018747828270106, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.04524087761179258, 0.0, -0.003098327850606263, 0.03390978005934431, 0.029651112437329524, -0.0016167388875814616, 0.10975077450003984]","[0.0, 0.0728214598886687, 0.00373182520831484, 0.0, 0.02156026775869618, 0.00565870176564157, -0.019927332970996713, 0.09498354960812196]","[0.0, 0.03539822505367053, -0.0012113027747441161, 0.02156026775869618, 0.0, 0.023699124423594467, -0.049661806083700855, 0.06811574895323556]","[0.0, 0.010705684580256806, 0.0817707721065066, -0.08628752303960269, 0.02265347278466874, 0.0, 0.12190389012153065, 0.08244022460221484]","[0.0, -0.043848369160715585, -0.052400522106638675, -0.01451433057906825, -0.02902714755715879, 0.06324712344899378, 0.0, 0.0]","[0.0, -0.040046102627891614, 0.06298368940192514, 0.024731910066601876, 0.026434466667818363, -0.10210590898008426, 0.03823745886488083, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.025151968058541724, 0.0, 0.0020655519004041754, 0.08738289476831032, 0.038691085741393405, -0.04914886218247644, 0.10897151086939962]","[0.0, 0.060886831740248, 0.018037155173521727, 0.0, 0.006899285682782777, -0.0036999203852271802, 0.0067082110991474085, 0.08824906855451455]","[0.0, 0.04322103722022755, 0.04966341376450876, 0.006899285682782777, 0.0, 0.026642152946785933, -0.06437641529368629, 0.07886416387662026]","[0.0, 0.023273227348384364, 0.08072815752591361, -0.14507682445120013, 0.01900459126230599, 0.0, 0.08025339433000768, 0.06999172531209995]","[0.0, -0.02372970566344608, -0.02320375025836493, -0.009825085315061585, -0.01864657823208214, 0.07678148731462207, 0.0, 0.0]","[0.0, -0.03325862760621507, 0.05553400570922432, 0.029398308192375815, 0.04010746666841407, -0.09058891251263368, 0.04654994992246362, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0013065957433008688, 0.0, 0.01259986659246547, 0.11085889634785638, 0.04700786118113218, -0.07097483716482617, 0.09438688433621546]","[0.0, 0.031960529617804594, 0.03213516151604446, 0.0, 0.0, -0.006311628892446366, 0.03669786071886523, 0.06809523225350447]","[0.0, 0.03735392809530978, 0.09175618518686679, 0.0, 0.0, 0.018277756091399654, -0.04727068208707822, 0.0829431379701229]","[0.0, 0.03366860223066271, 0.05689696711235978, -0.12933646310551436, 0.013379232248663418, 0.0, 0.021130007621065313, 0.05155540111147609]","[0.0, 0.013412442331513003, 0.020437740293791626, 0.006698921805723808, 0.0007689310611167892, 0.06949375292543761, 0.0, 0.0]","[0.0, -0.0024887408412813997, 0.03250771065905814, 0.032431466974128874, 0.048083383335428234, -0.03764510785629369, 0.041324955543411576, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.021068856360726508, 0.0, 0.020862074194082172, 0.08933922823327249, 0.04230707506301896, -0.05949599106299779, 0.06684093947140744]","[0.0, -0.0018205364972167174, 0.0412574009141474, 0.0, 0.0, -0.010011549277673545, 0.05544139173118887, 0.038176276754723355]","[0.0, 0.017796897678917227, 0.10356638724062192, 0.0, 0.0, 0.0027881322851287605, -0.010668091677239443, 0.07597147266266166]","[0.0, 0.037392318606404205, 0.01832022763041951, -0.05177251382376161, 0.011402754757383594, 0.0, -0.0377902059376745, 0.029376250297944374]","[0.0, 0.04371940336906642, 0.058547210916801574, 0.0290286611581365, 0.014609690161218995, 0.04841137844243968, 0.0, 0.0]","[0.0, 0.040046102627891614, 0.0038377158416943637, 0.03663122528732542, 0.04512090000196583, 0.032316348296727006, 0.025887472150757828, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.03593138294077389, 0.0, 0.02334073647456718, 0.03325766890435691, 0.01952634233677798, -0.01907751887346125, 0.028963020576008896]","[0.0, -0.02771261112429892, 0.039806135555358294, 0.0, 0.004312053551739236, -0.0184996019261359, 0.05662519368986195, 0.004528865642302075]","[0.0, -0.008213952774884873, 0.07964315743942563, 0.004312053551739236, 0.0, -0.010842736664389625, 0.0255666335023497, 0.05521264921961426]","[0.0, 0.03382375707965194, -0.023682245473469126, 0.04797965566817468, 0.015051636279746344, 0.0, -0.07700262392676685, 0.005713023824420571]","[0.0, 0.04887803503503296, 0.07314559684093845, 0.04934872396883205, 0.012495129743147823, 0.024465965449405, 0.0, 0.0]","[0.0, 0.0771509660797234, -0.019640075189847624, 0.04059766369423327, 0.030536366667997077, 0.09574577660253691, 0.007837491568578058, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.03625803187659911, 0.0, 0.017970301533516326, -0.026301816584491416, -0.009401572236226435, 0.032819799417903674, -0.01379870020134183]","[0.0, -0.037017575443406586, 0.029232630798466247, 0.0, 0.013223630892000323, -0.026552369823395056, 0.03886816430976586, -0.02652016715133732]","[0.0, -0.029726686232916688, 0.0302825693686029, 0.013223630892000323, 0.0, -0.013630868949518385, 0.04432776024508113, 0.021004437261143673]","[0.0, 0.024204156442319737, -0.05987586591405401, 0.124216104595472, 0.023109582974964085, 0.0, -0.08187877953162809, -0.01712368286099738]","[0.0, 0.027469713621271822, 0.05701053871426085, 0.05984370146446601, -0.0030757242444671568, 0.0046849721073328725, 0.0, -0.0]","[0.0, 0.09321465696435788, -0.03228196266837023, 0.03873110444392369, 0.00888745000038721, 0.13614121197344567, -0.005462494123554404, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, -0.020252234021163464, 0.0, 0.010327759502020877, -0.060863707798823115, -0.02531192525137886, 0.07323827160744022, -0.055906074668800876]","[0.0, -0.027308047458250762, 0.016585889814732625, 0.0, 0.02673473202078326, -0.022852449438167877, 0.011443418933839697, -0.05078616698967793]","[0.0, -0.0352026547495066, -0.022711927026452177, 0.02673473202078326, 0.0, -0.0027881322851287605, 0.042488434093832954, -0.02344079588201414]","[0.0, 0.008068052147439912, -0.08415389114786198, 0.14564575317453815, 0.03071141947988648, 0.0, -0.05140280700124542, -0.03738397326706568]","[0.0, -0.004126905332773232, 0.019208402531759046, 0.05649424056160411, -0.01864657823208214, -0.00598635324825867, 0.0, -0.0]","[0.0, 0.08393844110139995, -0.03205621467768233, 0.025431869785467968, -0.012533583333879397, 0.14507977639594463, -0.009499989780094616, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.005389707441116083, 0.0, 0.010740869882101711, -0.05825526317887355, -0.014825556218664762, 0.08698055215188263, -0.09120305518572093]","[0.0, -0.0012136909981444782, 0.0093295630207871, 0.0, 0.04283306528060974, 0.0008705695024063953, -0.01282452121895828, -0.06720746653651029]","[0.0, -0.020534881937212184, -0.05814253318771757, 0.04283306528060974, 0.0, 0.016419001234647145, 0.02832562272922197, -0.07158762221570189]","[0.0, -0.012102078221159869, -0.0868349000693868, 0.10620002835643406, 0.030559382749788033, 0.0, -0.0012190389012153064, -0.054085386740931884]","[0.0, -0.02334280828849859, -0.01951573697226719, 0.039746936047294595, -0.018838810997361333, -0.007808286845554787, 0.0, -0.0]","[0.0, 0.05339480350385549, -0.019188579208471817, 0.0046663981257739386, -0.02347198333435596, 0.11671702390147679, -0.0018999979560189232, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.02890843082053172, 0.0, 0.022514515714405513, -0.026953927739478807, 0.019887941268940536, 0.06790303327842138, -0.1154345668250813]","[0.0, 0.03357878428199723, 0.008914915775418785, 0.0, 0.05663163664617529, 0.04113440898870218, -0.023084138194124904, -0.07753328921887699]","[0.0, 0.008996233991540576, -0.06117079012457786, 0.05663163664617529, 0.0, 0.034851653564109505, 0.015634272285609527, -0.11478339754977522]","[0.0, -0.03087581494885659, -0.05823747157312219, 0.02806715035134329, 0.019612738182699783, 0.0, 0.04612030509597909, -0.06716058056645402]","[0.0, -0.018313142414181215, -0.03810947062300995, 0.016300709727261265, 0.0017300948875127757, -0.004424695879147712, 0.0, -0.0]","[0.0, 0.013122451708574654, 0.0031604718696306524, -0.010499395782991363, -0.018458550000804205, 0.052943804656339986, 0.01448748441464429, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03952452123485128, 0.0, 0.04110448281804309, 0.013259593484743606, 0.060387021671146714, 0.025544474423787093, -0.12549263532108793]","[0.0, 0.06493246840072958, 0.014719977210575204, 0.0, 0.060656219961131914, 0.08183353322620115, -0.016178626768531986, -0.08416497982961962]","[0.0, 0.04067862326609652, -0.029979743674916872, 0.060656219961131914, 0.0, 0.04321605041949579, 0.013059215673862076, -0.14320051236834017]","[0.0, -0.03677169921044729, 0.0023831190413553835, -0.049117513114850755, 0.0016724040310829272, 0.0, 0.07476771927453879, -0.07679293395173574]","[0.0, 0.0055455290409140295, -0.0305797768305604, -0.004912542657530793, 0.035947527107209894, -0.0005205524563703191, 0.0, -0.0]","[0.0, -0.02330366424108947, 0.030024482761491198, -0.010732715689280059, 0.0025067166667758793, -0.03145687094840979, 0.03206246550781933, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03462478719747302, 0.0, 0.05556334612087232, 0.04369144738415516, 0.08606054585468813, -0.02231099664862417, -0.12133700333240395]","[0.0, 0.0788899148793911, 0.02342756936330983, 0.0, 0.05088223191052298, 0.10142134703034505, 0.0029595048966826803, -0.08845502028642283]","[0.0, 0.061213505203308705, 0.026345835350684525, 0.05088223191052298, 0.0, 0.03872405951567723, 0.020968318124229248, -0.14891009418607357]","[0.0, -0.021566524009502843, 0.07879187330481237, -0.08780466630183746, -0.015507746470041689, 0.0, 0.07964387487940001, -0.08306534981572539]","[0.0, 0.030564892620851745, -0.003995347726605881, -0.016300709727261265, 0.06881932996995263, 0.003123314738221915, 0.0, -0.0]","[0.0, -0.04502358431045442, 0.053276525802345286, 0.0013999194377321816, 0.030992133334683602, -0.10863793682729503, 0.042987453754928136, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.020252234021163464, 0.0, 0.05700923245115524, 0.05651630009890717, 0.08678374371901325, -0.05561581773280228, -0.10442032043710672]","[0.0, 0.06938266872725934, 0.03006192528920288, 0.0, 0.02817208320469634, 0.08618638073823313, 0.025254441785025537, -0.08940862260145806]","[0.0, 0.06336477854911189, 0.08539684561946018, 0.02817208320469634, 0.0, 0.0243187093758453, 0.03292393810734242, -0.12826363846641625]","[0.0, 0.011481458825202953, 0.13971035379945937, -0.07035751878613757, -0.021741252404078055, 0.0, 0.0660312738158291, -0.08508469052251579]","[0.0, 0.041269053327732313, 0.027199097984970808, -0.01451433057906825, 0.0855435805492428, 0.009109667986480585, 0.0, -0.0]","[0.0, -0.04751232515173581, 0.06524116930880418, 0.012599274939589634, 0.0542362333356963, -0.1486895812588769, 0.041324955543411576, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.007676249991892604, 0.0, 0.04110448281804309, 0.05129941085900805, 0.06725740138223527, -0.06030436050678852, -0.07857817985463023]","[0.0, 0.039849521105743704, 0.02902530717578209, 0.0, -0.0008624107103478471, 0.03830505810588139, 0.041827669206448544, -0.08442574319522686]","[0.0, 0.0512394196909485, 0.12264440594284175, -0.0008624107103478471, 0.0, 0.006350745760571066, 0.0399133774820855, -0.08469828221724977]","[0.0, 0.04592583530081181, 0.15415801298767637, -0.009861431204526021, -0.012619048598171178, 0.0, 0.043885400443751034, -0.08106946134029115]","[0.0, 0.0324993794955892, 0.04732950383825429, -0.002679568722289523, 0.07843096823391249, 0.018479612201146328, 0.0, -0.0]","[0.0, -0.032579880104047415, 0.060048965522982396, 0.016332393440208787, 0.06107273333599415, -0.13407846633748438, 0.02897496882928858, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.00473640956946565, 0.0, 0.01259986659246547, 0.03586611352430648, 0.03977588253788107, -0.033304821084178114, -0.047540065256317876]","[0.0, 0.0024273819962889564, 0.018037155173521727, 0.0, -0.02759714273113111, -0.023070091813769476, 0.04616827638824981, -0.07073529616121949]","[0.0, 0.033442522012031274, 0.12294723163652778, -0.02759714273113111, 0.0, -0.008209500617323572, 0.03641865779471396, -0.028407863722828226]","[0.0, 0.0634583332365947, 0.10813402650150053, 0.05689287233380397, 0.007905909965119293, 0.0, 0.021333180771267862, -0.06870449548768272]","[0.0, 0.010962092290178896, 0.04917351048130316, 0.012951248824399362, 0.050749450033708086, 0.02941121378492303, 0.0, -0.0]","[0.0, -0.0074662225238442, 0.03815141042625573, 0.015632433721342695, 0.049450683335487806, -0.06858629239571316, 0.013062485947630096, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.012249335093445644, 0.0, -0.018589967103637577, 0.020867556959596495, 0.016995149811640093, 0.017137432208363494, -0.015491380443249343]","[0.0, -0.031151402285708275, 0.00186591260415742, 0.0, -0.03995836291278358, -0.07029848731931641, 0.03926276496265689, -0.04755180672024222]","[0.0, 0.019165889808064707, 0.08812227686263444, -0.03995836291278358, 0.0, -0.014095557663706512, 0.022439779045227794, 0.025685492762142246]","[0.0, 0.05570059078713324, 0.01921389727092778, 0.09197681027298307, 0.029343088909000448, 0.0, 0.0010158657510127554, -0.04660932550755059]","[0.0, -0.00967243437368726, 0.037033800081231444, 0.02612579504232285, 0.014609690161218995, 0.04086336782507005, 0.0, -0.0]","[0.0, 0.02217241840414338, 0.00790117967407663, 0.017265673065363574, 0.025067166667758795, 0.023205888404564605, 0.0016624982115165578, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.024988643590629113, 0.0, -0.03841926534751766, 0.01652014925968056, 0.006508780778925994, 0.07226822827489134, 0.01511280914873821]","[0.0, -0.04874992175880321, -0.010158857511523732, 0.0, -0.030759315335739883, -0.08052767897259157, 0.02564904243791656, -0.016683339851829872]","[0.0, 0.012320929162327311, 0.03331082630546319, -0.030759315335739883, 0.0, -0.009293774283762535, 0.0038625849176211775, 0.06350314410911428]","[0.0, 0.030100040703910442, -0.07119568136049209, 0.07889144963620817, 0.04317843134795921, 0.0, -0.01706654461701429, -0.01549082174330486]","[0.0, -0.015475894997899618, 0.020591407514045697, 0.033717906422143167, -0.015955319518173375, 0.05413745546251319, 0.0, -0.0]","[0.0, 0.05158481016474174, -0.016705351310904875, 0.022632030910003605, -0.0004557666666865235, 0.10829414588796815, -0.0002374997445023654, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03560473400494867, 0.0, -0.039038930917638916, 0.024345483119529245, 0.007955176507576213, 0.10864485324547422, 0.04194968465288508]","[0.0, -0.04612025792949018, -0.010573504756892046, 0.0, -0.0008624107103478471, -0.044616686998327756, 0.012429920566067256, 0.017483756721412946]","[0.0, 0.009191804295704502, -0.020894972864336003, -0.0008624107103478471, 0.0, 0.0038724059515677233, -0.010116293831864989, 0.0765264565809002]","[0.0, 0.0023273227348384364, -0.1167728330264138, 0.031291079783592184, 0.04530694556933748, 0.0, -0.029866453079775007, 0.021017286209197072]","[0.0, -0.0012896579164916348, 0.008298029893719907, 0.035727582963860305, -0.03191063903634675, 0.06558960950266021, 0.0, -0.0]","[0.0, 0.07239973356454982, -0.024832278975669413, 0.02799838875464363, -0.017091250000744632, 0.15625298192406833, 0.00878749054658752, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.03870789889528824, 0.0, -0.0200358534339205, 0.03673559506428967, 0.013017561557851987, 0.10702811435789276, 0.06399581982386739]","[0.0, -0.022857847131721006, 0.0008292944907366312, 0.0, 0.04369547599095759, 0.023723018940574273, 0.004143306855355752, 0.049860286609816014]","[0.0, 0.004302546691606362, -0.05481145055717125, 0.04369547599095759, 0.0, 0.020446303424277577, -0.013243148288986895, 0.06585908830767861]","[0.0, -0.01349847186206293, -0.09115430333184342, -0.018774647870155307, 0.03588066830323371, 0.0, -0.030475972530382662, 0.05679409348361501]","[0.0, 0.025793158329832696, 0.001690339422794796, 0.03349460902861904, -0.030949475209950762, 0.06611016195903054, 0.0, 0.0]","[0.0, 0.07601972024277731, -0.013093383459898416, 0.032431466974128874, -0.01937008333417725, 0.15229938612180918, 0.024462473683743637, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.033318191454172155, 0.0, 0.010327759502020877, 0.04043089160921821, 0.015548754082989873, 0.06175942550561184, 0.07946845979237337]","[0.0, 0.012136909981444783, 0.0186591260415742, 0.0, 0.08480371985087164, 0.09380386388428909, 0.000394600652891024, 0.07604787541579909]","[0.0, -0.005475968516589916, -0.05814253318771757, 0.08480371985087164, 0.0, 0.03438696484992138, -0.004598315378120449, 0.041204549543329326]","[0.0, -0.01024022003328912, -0.007298302064150862, -0.04248001134257363, 0.018852554532207542, 0.0, -0.015847505715798984, 0.08466515150672105]","[0.0, 0.04668561657699718, 0.0007683361012703619, 0.027688876796991738, -0.020184440354315717, 0.04841137844243968, 0.0, 0.0]","[0.0, 0.05927728185597516, 0.011964643506458898, 0.03569794566217063, -0.006836500000297853, 0.10141832710143049, 0.03894995809838792, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.02172215423237694, 0.0, 0.03986515167780059, 0.025214964659512434, 0.011209566897039211, -0.010670476658037647, 0.08727716931105978]","[0.0, 0.04470428509832162, 0.034001074120201875, 0.0, 0.10866374950382875, 0.1310207101121625, -0.000591900979336536, 0.0935484096951716]","[0.0, -0.018383608591409004, -0.03543060616126539, 0.10866374950382875, 0.0, 0.03934364446792807, 0.010852024292364261, 0.01711373849101454]","[0.0, 0.00837836184541837, 0.08862223935040332, -0.029963579429136755, -0.0009122203805906876, 0.0, 0.008126926008102043, 0.09880142106354556]","[0.0, 0.04294560861917144, 0.0032270116253355196, 0.01875698105602666, -0.005574750193096722, 0.01249325895288766, 0.0, 0.0]","[0.0, 0.027828647588873833, 0.03995739435175896, 0.03663122528732542, 0.01686336666740137, 0.02492484310119902, 0.0432249534994305, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.007676249991892604, 0.0, 0.05762889802127649, -0.006303741164878108, -0.0007231978643251104, -0.0798669010465242, 0.08605299867473082]","[0.0, 0.06290965007048879, 0.04084275366877908, 0.0, 0.10463916618887212, 0.11426224719083938, 0.0, 0.10136114772815188]","[0.0, -0.02561970984547425, -0.0030282569368602903, 0.10463916618887212, 0.0, 0.032683106231231586, 0.025014835656975244, 0.005996678905067119]","[0.0, 0.03134127949582428, 0.1416466380205606, 0.008344287942291249, -0.017028113771026167, 0.0, 0.033320396633218376, 0.09650335312500412]","[0.0, 0.00967243437368726, 0.004302682167114026, 0.00870859834744095, 0.008266008907005483, -0.028370108872182394, 0.0, 0.0]","[0.0, -0.00610872751950889, 0.0605004615043582, 0.032431466974128874, 0.04398148333524952, -0.04795883603610018, 0.0315874660188146, 0.0]"
